286,Kris Kross Amsterdam - Whenever,43,,22,,"126,023","2,738,920"
287,Lomepal - 1000°C,51,,26,,"114,890","2,718,560"
288,"Ariana Grande - break up with your girlfriend, i'm bored",22,5,2,(x2),"294,843","2,710,423"
289,Ed Sheeran - Perfect Duet (Ed Sheeran & Beyoncé),48,3,3,(x1),"190,922","2,704,358"
290,Drake - Nice For What,28,5,4,,"198,882","2,703,890"
291,Ali Gatie - It's You,28,,27,,"126,481","2,703,697"
292,Jessie J - Bang Bang,95,8,7,,"77,703","2,699,684"
293,Harry Styles - Sign of the Times,58,,25,,"122,797","2,694,461"
294,Lil Pump - Gucci Gang,33,4,7,,"167,389","2,688,140"
295,Lord Huron - The Night We Met,72,,37,,"95,716","2,668,501"
296,Luis Fonsi - Échame La Culpa,39,,20,,"103,405","2,658,956"
297,R. City - Locked Away,50,13,4,,"123,388","2,654,539"
298,Lost Frequencies - Reality,79,5,8,,"83,230","2,653,546"
299,Nico & Vinz - Am I Wrong,64,17,3,(x2),"92,290","2,635,930"
300,DNCE - Cake By The Ocean,53,,18,,"101,160","2,633,871"
301,Kungs - This Girl - Kungs Vs. Cookin' On 3 Burners,29,8,9,,"132,127","2,625,921"
302,Robin Schulz - OK,50,,29,,"106,064","2,620,671"
303,BLØF - Zoutelande,36,3,9,,"145,157","2,614,136"
304,Cheat Codes - No Promises,45,,25,,"127,055","2,605,987"
305,Pitbull - Timber,78,19,2,(x1),"72,747","2,597,025"
306,Aya Nakamura - Copines,51,,32,,"100,944","2,592,311"
307,Calvin Harris - My Way,37,7,6,,"143,388","2,588,581"
308,Lizzo - Truth Hurts,32,,37,,"114,014","2,588,034"
309,Lost Frequencies - Sun is Shining,21,,18,,"176,217","2,582,795"
310,Kodak Black - ZEZE,28,1,9,,"150,225","2,578,820"
311,Nicky Jam - X,29,2,10,,"160,339","2,575,571"
312,Lauv - i'm so tired...,32,,27,,"109,895","2,567,064"
313,Coldplay - Magic,82,13,4,,"96,251","2,560,629"
314,Calvin Harris - Blame,56,19,1,(x3),"112,552","2,552,409"
315,David Guetta - Like I Do,37,,13,,"138,116","2,550,424"
316,Kanye West - I Love It (& Lil Pump),25,5,2,(x1),"258,551","2,523,997"
317,Hailee Steinfeld - Let Me Go,37,,17,,"106,341","2,520,025"
318,Lost Frequencies - Melody,26,,15,,"134,280","2,519,673"
319,Avicii - Hey Brother,85,18,2,(x5),"124,303","2,511,153"
320,A Great Big World - Say Something,135,1,7,,"58,744","2,502,203"
321,Gambi - Popopop,13,4,6,,"254,439","2,501,491"
322,FRENSHIP - Capsize,49,,20,,"87,330","2,501,023"
323,Nicky Jam - El Perdón,73,10,4,,"98,597","2,498,093"
324,The Chainsmokers - Takeaway,23,,21,,"168,335","2,483,203"
325,FISHER - Losing It,53,,52,,"69,344","2,481,376"
326,Post Malone - Congratulations,62,,55,,"59,268","2,470,854"
327,DJ Snake - Middle,48,,17,,"101,517","2,469,838"
328,The Chainsmokers - Who Do You Love,27,,19,,"132,534","2,465,714"
329,Travis Scott - HIGHEST IN THE ROOM,13,4,5,,"281,151","2,461,405"
330,David Guetta - Hey Mama,59,12,3,(x1),"127,898","2,454,733"
331,Khalid - Love Lies,29,,11,,"140,213","2,450,774"
332,Bazart - Goud,84,,35,,"72,618","2,437,839"
333,Lost Frequencies - What Is Love 2016,23,13,1,(x1),"176,000","2,436,315"
334,Selena Gomez - Lose You To Love Me,11,6,2,(x1),"343,126","2,423,286"
335,Drake - Money In The Grave (Drake ft. Rick Ross),28,,25,,"146,057","2,423,207"
336,David Guetta - This One's for You,36,8,4,,"170,947","2,413,027"
337,Katy Perry - Never Really Over,28,,22,,"153,391","2,406,661"
338,Kendrick Lamar - All The Stars,24,5,5,,"172,969","2,404,862"
339,Roméo Elvis - Soleil,35,,22,,"151,684","2,400,120"
340,Pedro Capó - Calma - Remix,37,,38,,"109,669","2,391,464"
341,XXXTENTACION - Arms Around You,24,6,7,,"185,494","2,391,456"
342,Koba LaD - RR 9.1,36,,36,,"113,337","2,390,755"
343,Rita Ora - Anywhere,45,,26,,"95,466","2,381,302"
344,Shawn Mendes - Mercy,45,,21,,"88,587","2,377,577"
345,Van Echelpoel - Ziet Em Duun,25,6,7,,"146,807","2,368,183"
346,Dimitri Vegas & Like Mike - Hey Baby,22,12,2,(x2),"170,625","2,347,567"
347,Galantis - Runaway (U & I),84,4,7,,"87,815","2,346,837"
348,Angèle - Flou,33,,32,,"138,136","2,344,717"
349,Jason Derulo - Want to Want Me,64,5,9,,"97,730","2,343,150"
350,Angèle - La loi de Murphy,57,,36,,"99,595","2,332,541"
351,Ariana Grande - Side To Side,39,,11,,"115,107","2,323,180"
352,P!nk - Walk Me Home,30,,30,,"122,686","2,319,503"
353,Big Shaq - Man's Not Hot,31,,13,,"135,997","2,318,220"
354,Daft Punk - Get Lucky,88,16,2,(x6),"120,442","2,311,477"
355,Damso - Feu de bois,40,1,4,,"226,799","2,305,250"
356,$hirak - Miljonair,30,,14,,"148,455","2,296,964"
357,Maroon 5 - Sugar,75,6,8,,"84,312","2,296,679"
358,Beyoncé - Halo,82,,88,,"52,817","2,294,745"
359,Calvin Harris - Outside,57,12,4,,"88,862","2,288,825"
360,Bad Bunny - MIA,28,1,10,,"160,916","2,287,489"
361,Justin Timberlake - Say Something,29,,21,,"115,326","2,272,800"
362,Drake - Passionfruit,28,4,6,,"183,754","2,269,367"
363,BlocBoy JB - Look Alive,32,,15,,"132,303","2,261,391"
