241,Alle Farben - Bad Ideas,47,8,3,(x1),"97,100","1,904,390"
242,Josh. - Cordula Grün,38,,19,,"94,414","1,896,228"
243,Maroon 5 - What Lovers Do,32,3,9,,"92,614","1,888,405"
244,Rita Ora - Let You Love Me,33,,19,,"95,005","1,887,274"
245,Younotus - Narcotic,28,,16,,"114,490","1,887,122"
246,Noizy - Toto,32,4,3,(x1),"148,276","1,878,539"
247,Queen - Bohemian Rhapsody - Remastered 2011,51,,43,,"59,910","1,875,491"
248,Avicii - Waiting For Love,69,14,2,(x3),"82,699","1,862,972"
249,Sido - 2002,14,5,8,,"215,039","1,862,525"
250,R3HAB - All Around The World (La La La),32,,26,,"100,354","1,857,450"
251,Avicii - Lonely Together,46,,19,,"76,373","1,854,122"
252,Ed Sheeran - Thinking out Loud,107,15,2,(x5),"39,207","1,851,159"
253,Imagine Dragons - Natural,37,,19,,"95,133","1,849,191"
254,David Guetta - 2U,25,11,4,,"139,913","1,845,818"
255,Kygo - Higher Love,27,,30,,"85,143","1,839,034"
256,Armin van Buuren - Blah Blah Blah,40,,16,,"96,976","1,832,937"
257,Ufo361 - Nummer,20,4,1,(x1),"307,702","1,832,404"
258,Kendrick Lamar - HUMBLE.,53,,12,,"87,018","1,831,966"
259,Ariana Grande - no tears left to cry,39,1,6,,"115,195","1,831,492"
260,Felix Jaehn - Jennie,42,,31,,"73,941","1,825,358"
261,ItaloBrothers - Summer Air,46,,13,,"84,014","1,821,784"
262,RAF Camora - Vendetta,18,3,1,(x1),"385,468","1,815,404"
263,Wanda - Columbo,54,,16,,"72,347","1,813,649"
264,"Ariana Grande - thank u, next",25,1,5,,"144,569","1,808,795"
265,Felix Jaehn - Bonfire,46,6,6,,"96,746","1,807,375"
266,Nimo - Heute mit mir,54,,35,,"64,362","1,806,367"
267,Capital Bra - Capital Bra je m'appelle,20,3,1,(x1),"269,654","1,795,311"
268,FRENSHIP - Capsize,47,,13,,"76,521","1,789,852"
269,The Weeknd - Can't Feel My Face,61,11,6,,"61,396","1,789,411"
270,Robin Schulz - Shed a Light,46,6,7,,"89,258","1,784,538"
271,ELI - Change Your Mind,32,,25,,"84,285","1,782,984"
272,Miami Yacine - Bon Voyage,51,,25,,"72,639","1,778,295"
273,George Ezra - Paradise,37,1,10,,"99,044","1,777,593"
274,Kontra K - Fame,39,4,2,(x1),"155,902","1,767,138"
275,Apache 207 - Wieso tust Du dir das an?,11,6,3,(x2),"300,312","1,762,499"
276,Drake - In My Feelings,23,5,2,(x1),"183,787","1,757,319"
277,Flo Rida - My House,49,8,5,,"95,742","1,752,897"
278,Capital Bra - Olé Olé,63,,52,,"38,255","1,749,981"
279,Samra - Harami,20,4,1,(x1),"327,107","1,747,799"
280,Travis Scott - SICKO MODE,39,,34,,"77,289","1,746,477"
281,Imagine Dragons - Whatever It Takes,42,,16,,"76,226","1,744,900"
282,The Chainsmokers - Roses,62,,12,,"68,109","1,738,017"
283,Pentatonix - Hallelujah,28,2,7,,"200,733","1,735,115"
284,Lost Frequencies - Crazy,33,2,8,,"93,693","1,731,904"
285,Post Malone - Congratulations,64,,51,,"33,613","1,729,742"
286,Lauv - i'm so tired...,28,,26,,"90,985","1,728,153"
287,Luciano - La Haine,23,3,2,(x1),"255,802","1,726,339"
288,Shawn Mendes - Mercy,42,,11,,"69,404","1,724,091"
289,Hailee Steinfeld - Starving,51,,17,,"61,621","1,723,399"
290,Calvin Harris - Giant,28,,20,,"104,958","1,711,434"
291,Enrique Iglesias - SUBEME LA RADIO,34,,11,,"98,370","1,709,887"
292,VIZE - Stars,31,,42,,"73,811","1,703,956"
293,Journey - Don't Stop Believin',132,,132,,"31,693","1,703,004"
294,Eminem - 'Till I Collapse,125,,113,,"24,423","1,701,908"
295,G-Eazy - Him & I,27,7,5,,"106,088","1,701,399"
296,Rag'n'Bone Man - Human,42,6,7,,"77,102","1,698,008"
297,Kontra K - Letzte Träne,32,2,6,,"210,097","1,690,718"
298,RIN - Vintage,27,2,3,(x1),"261,687","1,689,964"
299,Macklemore & Ryan Lewis - Can't Hold Us,173,19,1,(x7),"34,755","1,689,694"
300,Capital Bra - Kennzeichen B-TK,37,1,2,(x1),"171,013","1,689,572"
301,David Guetta - Flames,34,,14,,"87,393","1,689,436"
302,David Guetta - Say My Name,37,,33,,"78,978","1,686,561"
303,Jax Jones - You Don't Know Me,36,5,8,,"96,194","1,680,580"
304,Ed Sheeran - Photograph,118,,34,,"30,799","1,680,426"
305,Michael Bublé - It's Beginning to Look a Lot Like Christmas,33,,11,,"191,043","1,678,655"
306,Ed Sheeran - Happier,59,,14,,"81,216","1,672,597"
307,"gnash - i hate u, i love u",43,,16,,"70,325","1,664,785"
308,Shawn Mendes - If I Can't Have You,23,1,9,,"142,680","1,661,944"
309,Mark Ronson - Uptown Funk,85,14,3,(x5),"49,153","1,659,030"
310,Sido - Astronaut,55,12,1,(x5),"85,847","1,657,010"
311,Mark Forster - Chöre,47,6,4,,"94,605","1,652,568"
312,Kygo - Stole the Show,61,16,5,,"63,296","1,645,871"
313,Luciano - Ballin,35,,16,,"103,072","1,644,921"
314,Calvin Harris - How Deep Is Your Love,47,14,4,,"65,117","1,644,202"
315,blackbear - hot girl bummer,18,,14,,"135,669","1,640,512"
316,Capital Bra - Nummer 1,18,2,1,(x1),"310,124","1,631,299"
317,Melanie Thornton - Wonderful Dream (Holidays Are Coming) - Radio Version,29,1,10,,"214,756","1,629,243"
318,DNCE - Cake By The Ocean,49,2,10,,"77,074","1,628,088"
319,Travis Scott - HIGHEST IN THE ROOM,13,3,5,,"269,482","1,626,770"
320,Lost Frequencies - Are You With Me,72,11,3,(x2),"62,642","1,620,447"
321,Alice Merton - No Roots,46,,19,,"86,030","1,619,308"
322,OMI - Cheerleader (Felix Jaehn Remix),43,20,1,(x4),"66,086","1,611,464"
323,Y2K - Lalala,27,,30,,"88,360","1,603,942"
324,David Guetta - Like I Do,42,,15,,"78,311","1,594,050"
325,Alle Farben - Little Hollywood,28,5,7,,"112,874","1,585,299"
326,Capital Bra - Feuer,20,3,3,(x1),"186,874","1,584,668"
327,The Chainsmokers - Takeaway,22,,25,,"88,633","1,581,338"
328,RAF Camora - Sag Nix,28,2,2,(x1),"164,119","1,574,874"
329,Justin Bieber - Friends,33,4,4,,"102,556","1,570,192"
330,Martin Garrix - There for You,28,1,10,,"96,815","1,564,122"
331,Lost Frequencies - Reality,66,9,2,(x3),"73,806","1,553,365"
332,Jon Bellion - All Time Low,39,,11,,"81,975","1,552,874"
333,Jack Ü - Where Are Ü Now,64,,16,,"37,240","1,548,331"
334,Veysel - Habibo,35,,16,,"94,274","1,546,905"
335,Future - Mask Off,43,,14,,"81,295","1,541,054"
336,Jonas Blue - Perfect Strangers,39,2,10,,"87,396","1,539,407"
337,Fero47 - Puerto Rico,17,3,4,,"293,740","1,534,132"
338,Queen - Don't Stop Me Now - Remastered,47,,68,,"42,961","1,524,542"
339,Imany - Don't Be So Shy - Filatov & Karas Remix,39,5,4,,"90,319","1,524,396"
