298,Marshmello - FRIENDS,32,,17,,"5,158,569","102,033,223"
299,PARTYNEXTDOOR - Come and See Me,63,,53,,"2,093,927","101,776,308"
300,blackbear - hot girl bummer,19,6,4,,"6,581,172","101,592,858"
301,WALK THE MOON - Shut Up and Dance,71,7,7,,"2,880,137","101,571,252"
302,Childish Gambino - This Is America,21,4,1,(x1),"15,758,906","101,400,151"
303,Drake - Back To Back,58,,12,,"3,020,119","100,994,823"
304,Big Sean - I Don't Fuck With You,79,14,2,(x1),"2,541,544","100,982,159"
305,Taylor Swift - You Need To Calm Down,27,3,2,(x1),"11,225,591","99,724,801"
306,Charlie Puth - We Don't Talk Anymore,45,,16,,"4,377,100","99,484,406"
307,Blueface - Thotiana,25,2,9,,"8,327,443","99,400,074"
308,YBN Nahmir - Bounce Out With That,45,,30,,"4,027,694","99,313,737"
309,Sam Smith - Too Good At Goodbyes,29,5,3,(x1),"8,138,285","98,933,551"
310,Bruno Mars - Finesse - Remix; feat. Cardi B,26,5,2,(x1),"8,504,248","98,508,838"
311,YNW Melly - 223's,20,7,5,,"7,409,895","98,368,097"
312,FRENSHIP - Capsize,41,,24,,"3,564,605","98,353,368"
313,John Legend - All of Me,108,13,1,(x4),"1,839,125","98,108,071"
314,Major Lazer - Light It Up,45,,22,,"3,611,019","97,566,865"
315,XXXTENTACION - Hope,41,,28,,"4,701,354","97,554,837"
316,Ariana Grande - breathin,28,2,5,,"9,883,136","97,224,179"
317,Brenda Lee - Rockin' Around The Christmas Tree,27,3,4,,"8,624,106","96,955,764"
318,Machine Gun Kelly - Bad Things - With Camila Cabello,30,5,7,,"5,408,324","96,803,510"
319,Future - Fine China,31,1,6,,"9,273,054","96,641,209"
320,Luis Fonsi - Despacito (Featuring Daddy Yankee),38,,32,,"4,144,311","96,211,017"
321,The Weeknd - Often,85,1,9,,"3,354,478","96,151,915"
322,Arizona Zervas - ROXANNE,10,9,1,(x3),"11,628,793","95,421,353"
323,Metro Boomin - Space Cadet,33,,20,,"5,280,511","95,162,289"
324,Playboi Carti - wokeuplikethis*,47,,54,,"2,983,747","95,066,284"
325,Kevin Gates - 2 Phones,48,,17,,"3,965,339","94,776,390"
326,Kane Brown - Heaven,49,,60,,"3,014,036","94,730,257"
327,Tones and I - Dance Monkey,22,2,9,,"6,520,438","94,552,949"
328,Kane Brown - What Ifs,54,,50,,"2,947,285","93,835,965"
329,Migos - Narcos,33,2,3,(x1),"8,219,211","93,569,263"
330,The Weeknd - Party Monster,32,4,3,(x1),"9,607,761","93,416,720"
331,Drake - Energy,68,4,4,,"3,799,654","92,999,834"
332,Selena Gomez - Back To You,32,,19,,"5,917,257","92,630,282"
333,Kanye West - Father Stretch My Hands Pt. 1,48,2,8,,"5,594,823","92,390,800"
334,Alessia Cara - Here,51,3,9,,"3,644,649","92,093,013"
335,Sam Smith - How Do You Sleep?,24,1,10,,"5,864,636","92,017,878"
336,"Drake - Hold On, We're Going Home",108,19,1,(x1),"2,461,128","91,931,380"
337,Lil Skies - i,39,,16,,"5,934,083","91,808,967"
338,OneRepublic - Counting Stars,104,23,2,(x1),"1,611,085","91,705,494"
339,Taylor Swift - Look What You Made Me Do,23,4,1,(x2),"16,985,020","91,690,640"
340,Selena Gomez - Good For You,46,13,5,,"3,584,962","91,515,799"
341,Fetty Wap - Again,50,3,9,,"3,198,856","91,336,285"
342,The Weeknd - Pray For Me,21,5,3,(x1),"9,016,302","91,033,392"
343,Katy Perry - Dark Horse,85,23,1,(x11),"2,620,985","90,845,744"
344,Kodak Black - Codeine Dreaming,30,,11,,"5,505,158","90,577,462"
345,Alessia Cara - Scars To Your Beautiful,38,,26,,"3,381,611","89,708,619"
346,Bazzi - Paradise,33,,20,,"4,830,826","89,098,922"
347,Young Thug - Relationship,46,,55,,"2,756,334","88,968,787"
348,XXXTENTACION - BAD!,21,4,2,(x1),"12,056,995","88,691,452"
349,Drake - Gyalchester,31,2,6,,"8,682,368","88,481,994"
350,Post Malone - Take What You Want,17,3,3,(x1),"14,921,150","88,459,862"
351,"Lil Baby - Never Recover (Lil Baby & Gunna, Drake)",25,2,3,(x1),"9,209,570","88,198,735"
352,Ed Sheeran - Castle on the Hill,34,2,4,,"7,575,380","88,094,102"
353,Bastille - Pompeii,104,19,3,(x3),"1,707,131","88,067,068"
354,Starley - Call On Me - Ryan Riback Extended Remix,33,,24,,"3,478,854","87,867,902"
